0	Thank	5.208333333333333E-4	0.13802083333333331	0.06927083333333334	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.019270833333333334	0.03177083333333333	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.013020833333333334	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.06927083333333334	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.28177083333333336	5.208333333333333E-4	0.019270833333333334	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.025520833333333333	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.06302083333333333	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.09427083333333333	0.03177083333333333	5.208333333333333E-4	0.019270833333333334	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	0.025520833333333333	0.019270833333333334	0.05677083333333334	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4	5.208333333333333E-4
1	No,	0.0013227513227513227	0.048941798941798946	0.0013227513227513227	0.017195767195767195	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.017195767195767195	0.0013227513227513227	0.0013227513227513227	0.08068783068783068	0.0013227513227513227	0.0013227513227513227	0.08068783068783068	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.28703703703703703	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.09656084656084656	0.0013227513227513227	0.0013227513227513227	0.033068783068783074	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.017195767195767195	0.0013227513227513227	0.11243386243386243	0.017195767195767195	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.033068783068783074	0.048941798941798946	0.017195767195767195	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.0013227513227513227	0.033068783068783074
2	Look,	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.021241830065359475	0.04084967320261438	0.06045751633986928	0.001633986928104575	0.09967320261437908	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.08006535947712418	0.021241830065359475	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.021241830065359475	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.06045751633986928	0.08006535947712418	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.04084967320261438	0.001633986928104575	0.001633986928104575	0.04084967320261438	0.19771241830065361	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.1584967320261438	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575	0.001633986928104575
3	May	0.0037878787878787876	0.04924242424242424	0.09469696969696971	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.14015151515151517	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.14015151515151517	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.04924242424242424	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.23106060606060605	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.09469696969696971	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876	0.0037878787878787876
4	Anderson,	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.15476190476190474	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.15476190476190474	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904
5	Thank	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.13541666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.2604166666666667	0.010416666666666666	0.010416666666666666
6	It's	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.15476190476190474	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.15476190476190474	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904
7	You	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.15476190476190474	0.011904761904761904	0.011904761904761904	0.15476190476190474	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904
8	Look,	0.0010288065843621398	0.09979423868312758	0.013374485596707819	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0257201646090535	0.0010288065843621398	0.0010288065843621398	0.0257201646090535	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0257201646090535	0.0010288065843621398	0.0010288065843621398	0.13683127572016462	0.013374485596707819	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.12448559670781893	0.0010288065843621398	0.29732510288065844	0.050411522633744855	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.013374485596707819	0.0010288065843621398	0.0010288065843621398	0.013374485596707819	0.03806584362139918	0.0010288065843621398	0.0010288065843621398	0.0257201646090535	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.013374485596707819	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.0010288065843621398	0.03806584362139918
9	And	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.13541666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.13541666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.13541666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666
